0.76923077 0.51282051 0.75429198
0.76923077 0.56410256 0.77172835
0.76923077 0.61538462 0.78722734
0.76923077 0.66666667 0.80078895
0.76923077 0.71794872 0.81241320
0.76923077 0.76923077 0.82210007
0.76923077 0.82051282 0.82984956
0.76923077 0.87179487 0.83566168
0.76923077 0.92307692 0.83953643
0.76923077 0.97435897 0.84147380
0.76923077 1.02564103 0.84147380
0.76923077 1.07692308 0.83953643
0.76923077 1.12820513 0.83566168
0.76923077 1.17948718 0.82984956
0.76923077 1.23076923 0.82210007
0.76923077 1.28205128 0.81241320
0.76923077 1.33333333 0.80078895
0.76923077 1.38461538 0.78722734
0.76923077 1.43589744 0.77172835
0.76923077 1.48717949 0.75429198
0.76923077 1.53846154 0.73491825
0.76923077 1.58974359 0.71360713
0.76923077 1.64102564 0.69035865
0.76923077 1.69230769 0.66517279
0.76923077 1.74358974 0.63804955
0.76923077 1.79487179 0.60898895
0.76923077 1.84615385 0.57799097
0.76923077 1.89743590 0.54505561
0.76923077 1.94871795 0.51018288
0.76923077 2.00000000 0.47337278
nan nan nan
0.82051282 0.00000000 0.48389218
0.82051282 0.05128205 0.52096509
0.82051282 0.10256410 0.55608680
0.82051282 0.15384615 0.58925730
0.82051282 0.20512821 0.62047660
0.82051282 0.25641026 0.64974469
0.82051282 0.30769231 0.67706157
0.82051282 0.35897436 0.70242725
0.82051282 0.41025641 0.72584172
0.82051282 0.46153846 0.74730499
0.82051282 0.51282051 0.76681705
0.82051282 0.56410256 0.78437790
0.82051282 0.61538462 0.79998755
0.82051282 0.66666667 0.81364599
0.82051282 0.71794872 0.82535323
0.82051282 0.76923077 0.83510926
0.82051282 0.82051282 0.84291408
0.82051282 0.87179487 0.84876770
0.82051282 0.92307692 0.85267011
0.82051282 0.97435897 0.85462132
0.82051282 1.02564103 0.85462132
0.82051282 1.07692308 0.85267011
0.82051282 1.12820513 0.84876770
0.82051282 1.17948718 0.84291408
0.82051282 1.23076923 0.83510926
0.82051282 1.28205128 0.82535323
0.82051282 1.33333333 0.81364599
0.82051282 1.38461538 0.79998755
0.82051282 1.43589744 0.78437790
0.82051282 1.48717949 0.76681705
0.82051282 1.53846154 0.74730499
0.82051282 1.58974359 0.72584172
0.82051282 1.64102564 0.70242725
0.82051282 1.69230769 0.67706157
0.82051282 1.74358974 0.64974469
0.82051282 1.79487179 0.62047660
0.82051282 1.84615385 0.58925730
0.82051282 1.89743590 0.55608680
0.82051282 1.94871795 0.52096509
0.82051282 2.00000000 0.48389218
nan nan nan
0.87179487 0.00000000 0.49178172
0.87179487 0.05128205 0.52905175
0.87179487 0.10256410 0.56436019
0.87179487 0.15384615 0.59770705
0.87179487 0.20512821 0.62909233
0.87179487 0.25641026 0.65851604
0.87179487 0.30769231 0.68597816
0.87179487 0.35897436 0.71147870
0.87179487 0.41025641 0.73501766
0.87179487 0.46153846 0.75659505
0.87179487 0.51282051 0.77621085
0.87179487 0.56410256 0.79386507
0.87179487 0.61538462 0.80955771
0.87179487 0.66666667 0.82328877
0.87179487 0.71794872 0.83505825
0.87179487 0.76923077 0.84486615
0.87179487 0.82051282 0.85271247
0.87179487 0.87179487 0.85859722
0.87179487 0.92307692 0.86252038
0.87179487 0.97435897 0.86448196
0.87179487 1.02564103 0.86448196
0.87179487 1.07692308 0.86252038
0.87179487 1.12820513 0.85859722
0.87179487 1.17948718 0.85271247
0.87179487 1.23076923 0.84486615
0.87179487 1.28205128 0.83505825
0.87179487 1.33333333 0.82328877
0.87179487 1.38461538 0.80955771
0.87179487 1.43589744 0.79386507
0.87179487 1.48717949 0.77621085
0.87179487 1.53846154 0.75659505
0.87179487 1.58974359 0.73501766
0.87179487 1.64102564 0.71147870
0.87179487 1.69230769 0.68597816
0.87179487 1.74358974 0.65851604
0.87179487 1.79487179 0.62909233
0.87179487 1.84615385 0.59770705
0.87179487 1.89743590 0.56436019
0.87179487 1.94871795 0.52905175
0.87179487 2.00000000 0.49178172
nan nan nan
0.92307692 0.00000000 0.49704142
0.92307692 0.05128205 0.53444285
0.92307692 0.10256410 0.56987578
0.92307692 0.15384615 0.60334022
0.92307692 0.20512821 0.63483616
0.92307692 0.25641026 0.66436360
0.92307692 0.30769231 0.69192255
0.92307692 0.35897436 0.71751300
0.92307692 0.41025641 0.74113496
0.92307692 0.46153846 0.76278842
0.92307692 0.51282051 0.78247338
0.92307692 0.56410256 0.80018985
0.92307692 0.61538462 0.81593782
0.92307692 0.66666667 0.82971729
0.92307692 0.71794872 0.84152827
0.92307692 0.76923077 0.85137075
0.92307692 0.82051282 0.85924474
0.92307692 0.87179487 0.86515022
0.92307692 0.92307692 0.86908722
0.92307692 0.97435897 0.87105571
0.92307692 1.02564103 0.87105571
0.92307692 1.07692308 0.86908722
0.92307692 1.12820513 0.86515022
0.92307692 1.17948718 0.85924474
0.92307692 1.23076923 0.85137075
0.92307692 1.28205128 0.84152827
0.92307692 1.33333333 0.82971729
0.92307692 1.38461538 0.81593782
0.92307692 1.43589744 0.80018985
0.92307692 1.48717949 0.78247338
0.92307692 1.53846154 0.76278842
0.92307692 1.58974359 0.74113496
